Est,Bay,DATE,STA,DEPTH,TEMP,SAL,DO,mondate
LC,,7/9/2013,15,1,30.19,31.74,6.76,7/15/2013
LC,,7/9/2013,8,2.6,29.26,31.08,5.82,7/15/2013
LC,LB,7/9/2013,A,1.5,30.86,30.39,7.07,7/15/2013
LC,LB,7/9/2013,B,2,30.77,30.15,6.65,7/15/2013
LC,MB,7/9/2013,C,3,29.6,32,5.98,7/15/2013
LC,MB,7/9/2013,D,4.1,29.22,34.49,6.08,7/15/2013
LC,MB,7/9/2013,E,3.5,29.38,32.06,6.27,7/15/2013
LC,MB,7/9/2013,F,1.6,28.99,31.65,5.13,7/15/2013
LC,,7/9/2013,FD,1.1,31.23,29.83,7.11,7/15/2013
LC,,10/2/2013,15,0.6,28.35,32.17,7.23,10/15/2013
LC,,10/2/2013,8,2.7,28.15,33.86,6.36,10/15/2013
LC,LB,10/2/2013,A,1.4,28.89,30.43,6.89,10/15/2013
LC,LB,10/2/2013,B,2,27.85,31.48,6.73,10/15/2013
LC,MB,10/2/2013,C,3,27.64,30.72,5.93,10/15/2013
LC,MB,10/2/2013,D,4.1,27.89,30.32,5.84,10/15/2013
LC,MB,10/2/2013,E,3.5,28.08,32,6.4,10/15/2013
LC,MB,10/2/2013,F,1.5,27.69,33.86,6.27,10/15/2013
LC,,10/2/2013,FD,1.1,29.07,30.66,7.97,10/15/2013
LC,,1/9/2014,15,0.7,10.83,25.7,10.1,1/15/2014
LC,,1/9/2014,8,2.4,8.62,26.57,9.94,1/15/2014
LC,LB,1/9/2014,A,1.2,9.46,30.09,10.04,1/15/2014
LC,LB,1/9/2014,B,1.7,8.57,30.13,9.94,1/15/2014
LC,MB,1/9/2014,C,2.7,8.71,30.86,9.23,1/15/2014
LC,MB,1/9/2014,D,3.9,10.47,31.94,8.78,1/15/2014
LC,MB,1/9/2014,E,3.1,8.47,28.47,9.5,1/15/2014
LC,MB,1/9/2014,F,1.4,10.06,25.44,10.49,1/15/2014
LC,,1/9/2014,FD,0.8,10.15,29.85,9.89,1/15/2014
LC,,4/9/2014,15,0.4,18.95,23.48,8.04,4/15/2014
LC,,4/9/2014,8,2.1,18.95,29.39,7.34,4/15/2014
LC,LB,4/9/2014,A,0.9,20.16,27.68,8.69,4/15/2014
LC,LB,4/9/2014,B,1.5,19.06,29.12,8.56,4/15/2014
LC,MB,4/8/2014,C,2.6,18.56,30.32,7.76,4/15/2014
LC,MB,4/8/2014,D,3.8,18.91,29.05,7.61,4/15/2014
LC,MB,4/8/2014,E,3.2,19.11,29.11,7.82,4/15/2014
LC,MB,4/9/2014,F,1.1,18.58,27.22,7.73,4/15/2014
LC,,4/9/2014,FD,0.5,20.9,26.93,8.7,4/15/2014
LC,,7/8/2014,15,0.8,30.25,26.67,7,7/15/2014
LC,,7/8/2014,8,2.5,29.85,29.7,6.1,7/15/2014
LC,LB,7/8/2014,A,1.3,30.88,13.51,7.39,7/15/2014
LC,LB,7/8/2014,B,1.9,30.47,18.09,6.55,7/15/2014
LC,MB,7/8/2014,C,2.9,30.09,29.43,5.61,7/15/2014
LC,MB,7/8/2014,D,3.9,29.72,32.51,5.75,7/15/2014
LC,MB,7/8/2014,E,3.3,30.14,29.81,5.84,7/15/2014
LC,MB,7/8/2014,F,1.5,30.32,30.89,6.52,7/15/2014
LC,,7/8/2014,FD,0.9,31.35,13.48,7.97,7/15/2014
LC,,10/9/2014,15,0.8,28.66,29.74,6.99,10/15/2014
LC,,10/9/2014,8,2.6,27.52,31.88,6.25,10/15/2014
LC,LB,10/9/2014,A,1.4,28.78,25.96,7.32,10/15/2014
LC,LB,10/9/2014,B,1.9,27.73,28.73,6.92,10/15/2014
LC,MB,10/9/2014,C,3,26.93,29.96,6.18,10/15/2014
LC,MB,10/9/2014,D,4,26.93,31.56,6.29,10/15/2014
LC,MB,10/9/2014,E,3.2,27.27,31.96,5.89,10/15/2014
LC,MB,10/9/2014,F,1.5,27.79,30.05,6.81,10/15/2014
LC,,10/9/2014,FD,1,28.91,25.79,7.07,10/15/2014
LC,,1/20/2015,15,0.4,14.03,19.28,26.4,1/15/2015
LC,,1/20/2015,8,2.1,10.26,24.59,16.81,1/15/2015
LC,LB,1/20/2015,A,0.9,14.53,25.14,10.59,1/15/2015
LC,LB,1/20/2015,B,1.5,12.85,26.25,11.36,1/15/2015
LC,MB,1/20/2015,C,2.5,11.09,28.26,10.02,1/15/2015
LC,MB,1/20/2015,D,3.7,10.44,28.29,10.65,1/15/2015
LC,MB,1/20/2015,E,3,10.05,25.81,12.99,1/15/2015
LC,MB,1/20/2015,F,1,12.63,20.91,24.35,1/15/2015
LC,,1/20/2015,FD,0.5,15.73,24.79,11.92,1/15/2015
LC,,4/21/2015,15,0.9,22.63,10.19,6.21,4/15/2015
LC,,4/21/2015,8,2.6,23.01,22.1,5.92,4/15/2015
LC,LB,4/21/2015,A,1.6,23.17,0.28,7.51,4/15/2015
LC,LB,4/21/2015,B,2.1,22.45,2.11,6.51,4/15/2015
LC,MB,4/21/2015,C,2.9,22.65,19.75,6.7,4/15/2015
LC,MB,4/21/2015,D,3.9,22.03,24.04,6.87,4/15/2015
LC,MB,4/21/2015,E,3.4,22.93,23.53,5.39,4/15/2015
LC,MB,4/21/2015,F,1.6,22.55,14.4,6.5,4/15/2015
LC,,4/21/2015,FD,1,24.56,0.26,7.44,4/15/2015
LC,,7/8/2015,15,0.9,29.95,6.41,7.14,7/15/2015
LC,,7/8/2015,8,2.6,29.33,10.8,6.57,7/15/2015
LC,LB,7/8/2015,A,1.5,29.73,1.78,7.79,7/15/2015
LC,LB,7/8/2015,B,2,29.5,4.72,7.66,7/15/2015
LC,MB,7/8/2015,C,2.9,29.13,12.89,6.96,7/15/2015
LC,MB,7/8/2015,D,4,27.06,32.05,0.52,7/15/2015
LC,MB,7/8/2015,E,3.4,28.93,24.8,3.63,7/15/2015
LC,MB,7/8/2015,F,1.5,29.5,8.44,7.29,7/15/2015
LC,,7/8/2015,FD,0.9,29.9,1.28,7.5,7/15/2015
LC,,10/7/2015,15,0.9,27.82,21.29,8.49,10/15/2015
LC,,10/7/2015,8,2.6,26.19,25.07,6.96,10/15/2015
LC,LB,10/7/2015,A,1.4,27.32,16.4,7.56,10/15/2015
LC,LB,10/7/2015,B,2,26.85,21.2,6.98,10/15/2015
LC,MB,10/7/2015,C,3.1,26.81,24.93,7.66,10/15/2015
LC,MB,10/7/2015,D,4.4,26.74,27.38,6.04,10/15/2015
LC,MB,10/7/2015,E,3.4,26.35,25.2,6.75,10/15/2015
LC,MB,10/7/2015,F,1.6,26.07,22.55,7.17,10/15/2015
LC,,10/7/2015,FD,0.9,28.1,15.9,8.42,10/15/2015
LC,,1/7/2016,15,0.9,14.14,15.44,10.08,1/15/2016
LC,,1/7/2016,8,2.6,12.97,21.89,9.36,1/15/2016
LC,LB,1/7/2016,A,1.4,14.67,20.89,12.21,1/15/2016
LC,LB,1/7/2016,B,1.9,13.68,22.15,10.57,1/15/2016
LC,MB,1/7/2016,C,2.9,13.75,25.47,8.99,1/15/2016
LC,MB,1/7/2016,D,4.1,13.79,26.1,8.07,1/15/2016
LC,MB,1/7/2016,E,3.5,12.88,22.24,9.88,1/15/2016
LC,MB,1/7/2016,F,1.5,12.86,18.63,10.17,1/15/2016
LC,,1/7/2016,FD,0.9,16.03,19.43,11.49,1/15/2016
LC,,4/5/2016,15,0.7,22.22,17.09,14.83,4/15/2016
LC,,4/5/2016,8,2.4,20.43,21.48,8.69,4/15/2016
LC,LB,4/5/2016,A,1.2,22.6,14.81,9.14,4/15/2016
LC,LB,4/5/2016,B,1.7,20.92,16.9,9.16,4/15/2016
LC,MB,4/5/2016,C,2.8,20.41,24.22,7.9,4/15/2016
LC,MB,4/5/2016,D,3.9,20.26,24.73,7.22,4/15/2016
LC,MB,4/5/2016,E,3.2,20.47,23.36,7.17,4/15/2016
LC,MB,4/5/2016,F,1.3,21.06,17.93,13.83,4/15/2016
LC,,4/5/2016,FD,0.7,23.36,14.45,9.18,4/15/2016
LC,,7/13/2016,15,0.9,31.63,11.22,7.55,7/15/2016
LC,,7/13/2016,8,2.6,30.86,16.08,6.61,7/15/2016
LC,LB,7/13/2016,A,1.4,30.66,5.83,7.2,7/15/2016
LC,LB,7/13/2016,B,2,30.49,9.67,7.34,7/15/2016
LC,MB,7/13/2016,C,3,29.88,19.87,6.62,7/15/2016
LC,MB,7/13/2016,D,4.1,28.47,32.61,2.16,7/15/2016
LC,MB,7/13/2016,E,3.4,30.27,18.4,3.76,7/15/2016
LC,MB,7/13/2016,F,1.6,31.08,11.98,7.27,7/15/2016
LC,,7/13/2016,FD,0.9,31.08,6.68,7.74,7/15/2016
LC,,10/17/2016,15,0.7,29.27,19.42,8.2,10/15/2016
LC,,10/4/2016,8,2.6,26.2,20.79,6.62,10/15/2016
LC,LB,10/17/2016,A,1.4,28.96,14.58,7.91,10/15/2016
LC,LB,10/17/2016,B,1.9,28.37,14.9,7.24,10/15/2016
LC,MB,10/4/2016,C,3,26.57,22,5.82,10/15/2016
LC,MB,10/4/2016,D,4.2,26.4,22.51,6.47,10/15/2016
LC,MB,10/4/2016,E,3.5,26.28,21.39,6.53,10/15/2016
LC,MB,10/17/2016,F,1.4,28.24,19.41,7.48,10/15/2016
LC,,10/17/2016,FD,0.9,29.03,14.34,7.74,10/15/2016
LC,,2/23/2017,15,0.5,21.17,0.42,7.82,2/15/2017
LC,,2/23/2017,8,2.2,20.18,23,8.53,2/15/2017
LC,LB,2/23/2017,A,1.2,21.43,4.1,8.18,2/15/2017
LC,LB,2/23/2017,B,1.8,19.65,11.4,4.12,2/15/2017
LC,MB,2/23/2017,C,2.6,19.37,28.37,7.13,2/15/2017
LC,MB,2/23/2017,D,3.7,18.85,31,7.21,2/15/2017
LC,MB,2/23/2017,E,3,19.77,24.67,9.17,2/15/2017
LC,MB,2/23/2017,F,1,20.67,16.44,6.3,2/15/2017
LC,,2/23/2017,FD,0.7,22.46,3.97,8.14,2/15/2017
LC,,4/6/2017,15,0.6,21.8,13.17,6.03,4/15/2017
LC,,4/6/2017,8,2.4,22.7,20.96,5.86,4/15/2017
LC,LB,4/6/2017,A,1.2,23.26,15.48,7.29,4/15/2017
LC,LB,4/6/2017,B,1.7,22.91,18.29,7,4/15/2017
LC,MB,4/6/2017,C,2.6,22.83,23.1,6.63,4/15/2017
LC,MB,4/6/2017,D,3.8,23.24,29.08,5.19,4/15/2017
LC,MB,4/6/2017,E,3.2,22.54,22.59,6.87,4/15/2017
LC,MB,4/6/2017,F,1.2,21.15,15.89,6.88,4/15/2017
LC,,4/6/2017,FD,0.6,23.91,9.58,8.99,4/15/2017
LC,,7/6/2017,15,0.8,31.6,24.4,8.14,7/15/2017
LC,,7/6/2017,8,2.7,29.88,25.95,5.48,7/15/2017
LC,LB,7/6/2017,A,1.4,31.49,16.36,7.16,7/15/2017
LC,LB,7/6/2017,B,2,30.45,21.16,6.31,7/15/2017
LC,MB,7/6/2017,C,2.9,29.84,24.36,5.94,7/15/2017
LC,MB,7/6/2017,D,4.2,29.42,28.94,4.83,7/15/2017
LC,MB,7/6/2017,E,3.5,30.09,25.93,5.77,7/15/2017
LC,MB,7/6/2017,F,1.4,30.29,25.32,6.83,7/15/2017
LC,,7/6/2017,FD,0.9,31.89,16.2,7.56,7/15/2017
LC,,10/11/2017,15,0.8,23.74,13.53,9.19,10/15/2017
LC,,10/11/2017,8,2.8,24.89,19.43,7.21,10/15/2017
LC,LB,10/11/2017,A,1.6,23.1,6.42,7.47,10/15/2017
LC,LB,10/11/2017,B,2.3,23.83,14.85,7.01,10/15/2017
LC,MB,10/11/2017,C,3,25.3,18.56,6.57,10/15/2017
LC,MB,10/11/2017,D,4.1,25.43,20.89,6.26,10/15/2017
LC,MB,10/11/2017,E,3.6,25.42,18.89,7.36,10/15/2017
LC,MB,10/11/2017,F,1.4,23.18,15.31,6.63,10/15/2017
LC,,10/11/2017,FD,1,22.48,4.06,8.16,10/15/2017
LC,LB,11/13/2017,A,1.5,20.68,18.47,8.63,11/15/2017
LC,LB,11/13/2017,B,2.1,20.78,20.01,8.58,11/15/2017
LC,MB,11/16/2017,C,2.7,22.06,27.48,6.63,11/15/2017
LC,MB,11/16/2017,D,4.1,22.36,29.16,5.941,11/15/2017
LC,MB,11/16/2017,E,3.3,22.16,29.98,4.45,11/15/2017
LC,MB,11/16/2017,F,1.2,22.37,26.51,7.92,11/15/2017
LC,LB,12/11/2017,A,1,12.73,18.64,12.29,12/15/2017
LC,LB,12/11/2017,B,1.6,11.82,19.82,11.83,12/15/2017
LC,MB,12/11/2017,C,2.4,12.6,25.21,10.7,12/15/2017
LC,MB,12/11/2017,D,3.7,14.9,28.4,7.73,12/15/2017
LC,MB,12/11/2017,E,3.1,12.23,23.94,10.48,12/15/2017
LC,MB,12/11/2017,F,1,11.99,17.79,18.4,12/15/2017
LC,,1/23/2018,15,0.5,13.72,19.59,12.76,1/15/2018
LC,,1/23/2018,8,2.4,11.16,24.82,10.07,1/15/2018
LC,LB,1/22/2018,A,1,14.45,23.34,9.91,1/15/2018
LC,LB,1/22/2018,B,1.6,11.96,23.92,10.71,1/15/2018
LC,MB,1/22/2018,C,2.5,10.91,27.81,10.85,1/15/2018
LC,MB,1/23/2018,D,3.8,10.82,29.24,9.79,1/15/2018
LC,MB,1/23/2018,E,3.2,9.64,27.43,10.3,1/15/2018
LC,MB,1/23/2018,F,1.1,13.2,22.71,9.47,1/15/2018
LC,,1/22/2018,FD,0.4,14.9,21.92,10.28,1/15/2018
LC,,4/25/2018,15,0.5,23.67,16.48,9.96,4/15/2018
LC,,4/25/2018,8,2.3,21.75,22.06,7.59,4/15/2018
LC,LB,4/24/2018,A,1,22.6,22.2,8.8,4/15/2018
LC,LB,4/24/2018,B,1.6,21.44,23.96,8.08,4/15/2018
LC,MB,4/24/2018,C,2.6,20.62,27.72,7.45,4/15/2018
LC,MB,4/25/2018,D,3.4,20.81,27.91,5.88,4/15/2018
LC,MB,4/25/2018,E,3,21.63,23.77,7.56,4/15/2018
LC,MB,4/25/2018,F,1,22.92,19.46,8.84,4/15/2018
LC,,4/24/2018,FD,0.6,23.53,27.7,8.86,4/15/2018
LC,,7/26/2018,15,0.8,29.29,28.43,6.96,7/15/2018
LC,,7/26/2018,8,2.5,28.99,29.41,4.89,7/15/2018
LC,LB,7/25/2018,A,1.2,29.16,15.9,5.82,7/15/2018
LC,LB,7/25/2018,B,1.8,29.61,22.53,7.58,7/15/2018
LC,MB,7/25/2018,C,2.7,28.92,30.19,5.49,7/15/2018
LC,MB,7/26/2018,D,4,25.61,35.66,6.39,7/15/2018
LC,MB,7/26/2018,E,3.3,27.67,33.4,3.85,7/15/2018
LC,MB,7/26/2018,F,1.3,29.3,30.03,6.47,7/15/2018
LC,,7/25/2018,FD,1.1,31.06,14.55,8.28,7/15/2018
LC,,10/30/2018,15,0.8,17.44,0.17,8.99,10/15/2018
LC,,10/30/2018,8,2.6,18.38,20.24,3.04,10/15/2018
LC,LB,10/29/2018,A,1.4,20.71,11.65,8.42,10/15/2018
LC,LB,10/29/2018,B,1.9,20.23,16.23,7.68,10/15/2018
LC,MB,10/29/2018,C,2.8,19.33,23.99,8.61,10/15/2018
LC,MB,10/30/2018,D,4.1,21.93,29.35,6.21,10/15/2018
LC,MB,10/30/2018,E,3.4,18.28,21.81,5.06,10/15/2018
LC,MB,10/30/2018,F,1.3,16.67,0.22,9.06,10/15/2018
LC,,10/29/2018,FD,0.8,22.26,4.22,8.06,10/15/2018
LC,,1/25/2019,15,0.6,11.75,3.78,10.81,1/15/2019
LC,,1/25/2019,8,2.5,11.57,19.7,8.1,1/15/2019
LC,LB,1/24/2019,A,1,11.17,12.91,12.29,1/15/2019
LC,LB,1/24/2019,B,1.5,10.72,15.65,10.77,1/15/2019
LC,MB,1/24/2019,C,2.5,11.37,21.58,9.5,1/15/2019
LC,MB,1/25/2019,D,4.1,12.65,29.43,8.15,1/15/2019
LC,MB,1/25/2019,E,3.4,12.28,27.76,7.11,1/15/2019
LC,MB,1/25/2019,F,1.2,11.1,10.94,10.63,1/15/2019
LC,,1/24/2019,FD,0.6,12.42,2.95,10.8,1/15/2019
LC,,4/9/2019,15,0.6,21.7,13.77,8.01,4/15/2019
LC,,4/9/2019,8,2.4,20.27,18.27,8.23,4/15/2019
LC,LB,4/8/2019,A,1.2,21.75,15.28,9.09,4/15/2019
LC,LB,4/8/2019,B,1.8,20.11,17.03,9.92,4/15/2019
LC,MB,4/8/2019,C,2.8,19.12,20.26,8.32,4/15/2019
LC,MB,4/9/2019,D,3.9,18.88,20.61,7.19,4/15/2019
LC,MB,4/9/2019,E,3.2,19.9,18.77,7.73,4/15/2019
LC,MB,4/9/2019,F,1.2,20.82,16.32,7.86,4/15/2019
LC,,4/8/2019,FD,0.7,22.8,15.06,9.16,4/15/2019
LM,LM,4/27/1988,189,1.25,26.59999996,43.5,,4/15/1988
LM,BB,4/27/1988,24,2,26,45.0999999,5.299999997,4/15/1988
LM,LM,7/24/1988,189,1.5,29.69999999,45,,7/15/1988
LM,BB,7/23/1988,24,2,29.19999999,50.39999998,6.199999988,7/15/1988
LM,BB,7/24/1988,6,2,29.79999995,44.19999993,,7/15/1988
LM,LM,11/30/1988,155,1,16.5,48.19999993,10,11/15/1988
LM,LM,11/30/1988,189,1,16.59999996,48.5999999,10.79999998,11/15/1988
LM,BB,11/30/1988,6,2.25,16.39999998,46.69999993,8.5,11/15/1988
LM,LM,3/24/1989,155,1.5,20.09999996,38,,3/15/1989
LM,LM,3/25/1989,189,1,19.29999995,38,,3/15/1989
LM,BB,3/25/1989,24,2.199999996,21.19999999,44,,3/15/1989
LM,BB,3/25/1989,6,2.199999996,20,37,,3/15/1989
LM,LM,5/18/1989,155,1,28.89999998,35,,5/15/1989
LM,LM,5/18/1989,189,1,30.09999996,33,,5/15/1989
LM,BB,5/18/1989,24,0,28.29999995,43,,5/15/1989
LM,BB,5/18/1989,6,2.399999999,28,35,,5/15/1989
LM,LM,7/12/1989,155,1,28,36,,7/15/1989
LM,LM,7/12/1989,189,1,30,36,,7/15/1989
LM,BB,7/11/1989,24,1.899999999,29,42,,7/15/1989
LM,BB,7/13/1989,6,2.199999996,29,36,,7/15/1989
LM,LM,9/12/1989,189,1,30,45,,9/15/1989
LM,BB,9/12/1989,24,0,29,56,,9/15/1989
LM,BB,9/12/1989,6,2.199999996,29,56,,9/15/1989
LM,LM,11/7/1989,155,1.5,24.69999999,53.0999999,7.199999988,11/15/1989
LM,LM,11/7/1989,189,1,24.29999995,54.19999993,5.299999997,11/15/1989
LM,BB,11/7/1989,24,2.25,22.89999998,59.19999993,5.5,11/15/1989
LM,BB,11/7/1989,6,2.25,22.69999999,55.5999999,6.5,11/15/1989
LM,LM,1/18/1990,155,1,18,47,,1/15/1990
LM,LM,1/18/1990,189,1,18.69999999,52,,1/15/1990
LM,BB,1/18/1990,24,2.199999996,19,59,,1/15/1990
LM,BB,1/17/1990,6,2.199999996,19,59,,1/15/1990
LM,LM,4/17/1990,155,1,23.38999999,49.29999995,5.639999986,4/15/1990
LM,LM,4/17/1990,189,1,24.83999997,48.89999998,6.419999987,4/15/1990
LM,BB,4/17/1990,24,1.899999999,23.84999996,50.39999998,5.949999988,4/15/1990
LM,BB,4/17/1990,6,2.199999996,23.75,49.79999995,5.939999998,4/15/1990
LM,BB,6/7/1990,6,2.399999999,28.88,40.89999998,5.989999995,6/15/1990
LM,LM,7/27/1990,155,1,29.79999995,41.89999998,6.789999992,7/15/1990
LM,LM,7/27/1990,189,0.6,30.07999998,42.89999998,7.039999992,7/15/1990
LM,BB,7/27/1990,24,1.599999998,28.81999999,52.5,5.36999999,7/15/1990
LM,BB,7/27/1990,6,2.099999994,29.16999996,45.0999999,4.659999996,7/15/1990
LM,LM,10/8/1990,155,1.299999997,28,54,4.149999991,10/15/1990
LM,LM,10/8/1990,189,1.099999998,28.69999999,52.89999998,4.899999991,10/15/1990
LM,BB,10/8/1990,24,2.399999999,29.09999996,60,4.109999999,10/15/1990
LM,BB,10/8/1990,6,2.399999999,29,53.5,4.00999999,10/15/1990
LM,LM,1/17/1991,155,0.899999999,15.97,42.29999995,7.579999998,1/15/1991
LM,LM,1/17/1991,189,0.899999999,16.10999995,46.5999999,7.429999992,1/15/1991
LM,BB,1/17/1991,24,2.199999996,15.41,56.89999998,6.399999991,1/15/1991
LM,BB,1/17/1991,6,2.099999994,15.22,50.39999998,4.799999997,1/15/1991
LM,LM,2/22/1991,155,1,15.88,37.39999998,11.32999998,2/15/1991
LM,LM,2/22/1991,189,0.899999999,15.45999998,44,8.979999989,2/15/1991
LM,BB,2/22/1991,24,2.199999996,14.98999998,52.0999999,6.339999989,2/15/1991
LM,BB,2/22/1991,6,2.199999996,14.47999999,48.79999995,7.789999992,2/15/1991
LM,LM,3/18/1991,155,,,32.89999998,,3/15/1991
LM,LM,3/18/1991,189,0.899999999,21.44,34.89999998,9.519999981,3/15/1991
LM,BB,3/18/1991,24,2.199999996,20.69,52.5,6.629999995,3/15/1991
LM,BB,3/18/1991,6,2.199999996,20.89999998,48.39999998,4.25999999,3/15/1991
LM,LM,4/17/1991,155,1.099999998,26.39999998,47,8.25999999,4/15/1991
LM,LM,4/17/1991,189,0.899999999,26.07999998,46.5,6.5,4/15/1991
LM,BB,4/17/1991,24,2.299999997,26,50.89999998,5.11999999,4/15/1991
LM,BB,4/17/1991,6,2.399999999,25.79999995,45.79999995,5.599999994,4/15/1991
LM,LM,5/20/1991,189,1.099999998,26.97999996,36.29999995,5.36999999,5/15/1991
LM,BB,5/20/1991,6,2.399999999,26.94,40,6.229999989,5/15/1991
LM,LM,6/23/1991,155,0.899999999,30.82999998,37.0999999,7.279999986,6/15/1991
LM,LM,6/23/1991,189,0.699999999,30.40999997,37.0999999,6.75,6/15/1991
LM,BB,6/23/1991,6,2.199999996,30.13999999,40.0999999,3.609999999,6/15/1991
LM,LM,7/11/1991,155,0.899999999,30.83999997,34.29999995,7.799999997,7/15/1991
LM,LM,7/11/1991,189,0.799999999,30.48999995,34.39999998,7.819999993,7/15/1991
LM,BB,7/11/1991,24,2.199999996,29.19,39.19999993,4.299999997,7/15/1991
LM,BB,7/11/1991,6,2.199999996,29.40999997,36.19999993,4.649999991,7/15/1991
LM,LM,8/13/1991,189,0.899999999,29.21999997,36,6.979999989,8/15/1991
LM,BB,8/13/1991,6,2.199999996,29.25999999,36.79999995,5.439999998,8/15/1991
LM,LM,9/17/1991,189,1.099999998,29.11999995,38.39999998,6.329999998,9/15/1991
LM,BB,9/17/1991,6,2.399999999,28.63,40.19999993,4.919999987,9/15/1991
LM,LM,10/17/1991,155,1.099999998,26.88999999,38.5,7.629999995,10/15/1991
LM,LM,10/17/1991,189,0.899999999,26.45999998,39,7.029999986,10/15/1991
LM,BB,10/17/1991,24,2.199999996,25.26999998,41.5999999,5.209999993,10/15/1991
LM,BB,10/17/1991,6,2.199999996,25.29999995,39.5,5.409999996,10/15/1991
LM,LM,11/19/1991,189,1.199999999,22.63,38.79999995,7.539999992,11/15/1991
LM,BB,11/19/1991,6,2.399999999,21.75,38.5999999,6.299999997,11/15/1991
LM,LM,12/16/1991,189,1.099999998,13.75,41.0999999,8.339999974,12/15/1991
LM,BB,12/16/1991,6,2.199999996,14.09999999,41.5999999,7.959999993,12/15/1991
LM,LM,1/21/1992,155,1.099999998,10.63999999,28.29999995,9.469999999,1/15/1992
LM,LM,1/21/1992,189,1,10.47,29,9.5,1/15/1992
LM,BB,1/21/1992,24,2.299999997,9.409999996,31,8.849999994,1/15/1992
LM,BB,1/21/1992,6,2.399999999,9.969999999,34.5999999,8.159999996,1/15/1992
LM,LM,4/8/1992,189,1,24,25.5,8.75999999,4/15/1992
LM,BB,4/8/1992,24,2.199999996,21.15999997,20.69999999,6.039999992,4/15/1992
LM,BB,4/23/1992,6,2.199999996,23.89999998,27,5.199999988,4/15/1992
LM,LM,7/8/1992,189,0.699999999,29.79999995,18.79999995,8.199999988,7/15/1992
LM,BB,7/8/1992,24,1.899999999,28.58999997,8.199999988,6.899999991,7/15/1992
LM,BB,7/8/1992,6,2,28.89999998,24.39999998,3.289999999,7/15/1992
LM,LM,10/20/1992,189,0.899999999,25.27999997,33.29999995,6.859999999,10/15/1992
LM,BB,10/20/1992,24,2.199999996,24.07999998,26.89999998,6.199999988,10/15/1992
LM,BB,10/20/1992,6,2.399999999,24.67999995,34,5.11999999,10/15/1992
LM,LM,1/6/1993,189,0.899999999,13.94,32.5,8.75,1/15/1993
LM,BB,1/6/1993,24,2.199999996,14.34999999,28,8.25999999,1/15/1993
LM,BB,1/6/1993,6,2.199999996,14.30999997,31.69999999,8.099999994,1/15/1993
LM,LM,4/6/1993,189,0.899999999,21.94,30.29999995,9.519999981,4/15/1993
LM,BB,4/4/1993,24,1.599999998,20.79999995,26.59999996,8.869999975,4/15/1993
LM,BB,4/6/1993,6,1.599999998,21.55999994,30.69999999,7.169999987,4/15/1993
LM,LM,7/7/1993,189,0.699999999,29.78999996,16.5,8.609999985,7/15/1993
LM,BB,7/7/1993,24,1.899999999,28.34999996,8.899999976,7.159999996,7/15/1993
LM,BB,7/7/1993,6,2,28.80999994,21.79999995,3.259999998,7/15/1993
LM,LM,11/18/1993,189,0.899999999,18.80999994,36.19999993,7.549999997,11/15/1993
LM,BB,11/18/1993,24,2.299999997,18.69,30,8.909999996,11/15/1993
LM,BB,11/18/1993,6,2.299999997,18.63999999,35.19999993,7.079999998,11/15/1993
LM,LM,1/10/1994,189,0.699999999,15.31999999,31,9.339999974,1/15/1994
LM,BB,1/10/1994,24,1.899999999,13.91,26.79999995,8.25,1/15/1994
LM,BB,1/10/1994,6,2.099999994,14.13,30.69999999,8.069999993,1/15/1994
LM,LM,4/5/1994,189,0.5,22.59999996,31.19999999,6.919999987,4/15/1994
LM,BB,4/5/1994,24,1.899999999,21.44,29,6.329999998,4/15/1994
LM,BB,4/5/1994,6,2.099999994,21.63,30.89999998,6.699999988,4/15/1994
LM,LM,7/6/1994,189,0.5,31.26999998,35.79999995,9.579999983,7/15/1994
LM,BB,7/6/1994,24,1.799999997,29.76999998,33.29999995,8.709999979,7/15/1994
LM,BB,7/6/1994,6,2.099999994,30.07999998,31.89999998,9.339999974,7/15/1994
LM,LM,10/19/1994,189,0.799999999,28.23999995,43.5,7.75999999,10/15/1994
LM,BB,10/19/1994,24,2.299999997,26.64999998,40.5,2.75,10/15/1994
LM,BB,10/19/1994,6,2.5,26.75999999,43.19999993,3.399999999,10/15/1994
LM,LM,11/7/1994,155,1,24.04999995,44.19999993,7.779999986,11/15/1994
LM,LM,11/7/1994,189,0.6,23.69,44.29999995,6.909999996,11/15/1994
LM,BB,11/7/1994,24,2.099999994,23.38999999,40.69999993,4.079999998,11/15/1994
LM,BB,11/7/1994,6,2.399999999,23.98999995,43.79999995,5.819999993,11/15/1994
LM,LM,1/9/1995,189,0.699999999,14.45999998,38.5,10.01999998,1/15/1995
LM,BB,1/9/1995,24,2.199999996,11.38999999,41.19999993,3.759999998,1/15/1995
LM,BB,1/9/1995,6,2.299999997,11.60999998,41.5999999,6.86999999,1/15/1995
LM,LM,4/3/1995,189,0.6,19.75,32.5,7.11999999,4/15/1995
LM,BB,4/3/1995,24,2.199999996,18.75,38,6.729999989,4/15/1995
LM,BB,4/3/1995,6,2.299999997,18.84999996,36.5999999,2.349999994,4/15/1995
LM,LM,7/5/1995,189,0.899999999,30.61999995,39.5999999,7.659999996,7/15/1995
LM,BB,7/5/1995,24,1.5,29.13999999,43.5999999,5.519999996,7/15/1995
LM,BB,7/5/1995,6,1.5,29.53999996,38,5.989999995,7/15/1995
