Date,DON Load SAR,NO3 Load SAR,NH4 Load SAR,DON Load GR,NO3 Load GR,NH4 Load GR,ddon,ddin,dtn,TEMP
07/17/2000,82,2842,28,1084,527,57,0.01166,0.03454,0.0462,28.8965882
07/18/2000,87,3007,29,1082,525,57,0.01169,0.03618,0.04787,28.86435291
07/19/2000,85,2925,29,1076,520,57,0.01161,0.03531,0.04692,28.83211762
07/20/2000,93,3231,31,1012,473,54,0.01105,0.03789,0.04894,28.79988232
07/21/2000,114,3925,35,919,405,50,0.01033,0.04415,0.05448,28.76764703
07/22/2000,98,3393,32,872,372,49,0.0097,0.03846,0.04816,28.73541173
07/23/2000,79,2718,28,864,366,48,0.00943,0.0316,0.04103,28.70317644
07/24/2000,75,2572,27,862,364,48,0.00937,0.03011,0.03948,28.67094114
07/25/2000,80,2739,28,859,362,48,0.00939,0.03177,0.04116,28.63870585
07/26/2000,79,2697,28,894,387,49,0.00973,0.03161,0.04134,28.60647056
07/27/2000,75,2551,27,911,399,50,0.00986,0.03027,0.04013,28.57423526
07/28/2000,70,2383,26,908,397,50,0.00978,0.02856,0.03834,28.54199997
07/29/2000,70,2383,26,913,401,50,0.00983,0.0286,0.03843,28.50976467
07/30/2000,66,2236,25,946,425,52,0.01012,0.02738,0.0375,28.47752938
07/31/2000,66,2214,25,911,399,50,0.00977,0.02688,0.03665,28.44529409
08/01/2000,66,2236,25,913,401,50,0.00979,0.02712,0.03691,28.41305879
08/02/2000,65,2193,25,648,223,39,0.00713,0.0248,0.03193,28.3808235
08/03/2000,118,4060,36,510,142,33,0.00628,0.04271,0.04899,28.3485882
08/04/2000,140,4752,40,699,255,41,0.00839,0.05088,0.05927,28.31635291
08/05/2000,97,3352,31,848,355,47,0.00945,0.03785,0.0473,28.28411761
08/06/2000,83,2863,29,829,341,47,0.00912,0.0328,0.04192,28.25188232
08/07/2000,76,2593,27,818,334,46,0.00894,0.03,0.03894,28.21964703
08/08/2000,70,2362,26,815,332,46,0.00885,0.02766,0.03651,28.18741173
08/09/2000,68,2320,25,821,336,46,0.00889,0.02727,0.03616,28.15517644
08/10/2000,62,2087,24,832,343,47,0.00894,0.02501,0.03395,28.12294114
08/11/2000,60,1981,23,1118,552,58,0.01178,0.02614,0.03792,28.09070585
08/12/2000,61,2024,24,859,362,48,0.0092,0.02458,0.03378,28.05847055
08/13/2000,59,1960,23,845,353,47,0.00904,0.02383,0.03287,28.02623526
08/14/2000,65,2172,24,892,385,49,0.00957,0.0263,0.03587,27.99399997
08/15/2000,67,2278,25,837,347,47,0.00904,0.02697,0.03601,27.96176467
08/16/2000,67,2257,25,758,294,44,0.00825,0.0262,0.03445,27.92952938
08/17/2000,65,2172,24,531,154,34,0.00596,0.02384,0.0298,27.89729408
08/18/2000,65,2172,24,455,114,31,0.0052,0.02341,0.02861,27.86505879
08/19/2000,65,2193,25,452,112,31,0.00517,0.02361,0.02878,27.83282349
08/20/2000,64,2130,24,715,265,42,0.00779,0.02461,0.0324,27.8005882
08/21/2000,64,2151,24,753,290,44,0.00817,0.02509,0.03326,27.76835291
08/22/2000,62,2087,24,826,340,47,0.00888,0.02498,0.03386,27.73611761
08/23/2000,59,1939,23,823,338,46,0.00882,0.02346,0.03228,27.70388232
08/24/2000,59,1939,23,788,314,45,0.00847,0.02321,0.03168,27.67164702
08/25/2000,61,2024,24,742,283,43,0.00803,0.02374,0.03177,27.63941173
08/26/2000,66,2236,25,758,294,44,0.00824,0.02599,0.03423,27.60717644
08/27/2000,72,2446,26,761,295,44,0.00833,0.02811,0.03644,27.57494114
08/28/2000,65,2193,25,758,294,44,0.00823,0.02556,0.03379,27.54270585
08/29/2000,61,2045,24,750,288,43,0.00811,0.024,0.03211,27.51047055
08/30/2000,62,2087,24,726,272,42,0.00788,0.02425,0.03213,27.47823526
08/31/2000,62,2066,24,531,154,34,0.00593,0.02278,0.02871,27.44599996
09/01/2000,58,1918,23,686,246,41,0.00744,0.02228,0.02972,27.41376467
09/02/2000,55,1790,22,710,262,42,0.00765,0.02116,0.02881,27.38152938
09/03/2000,55,1811,22,707,260,42,0.00762,0.02135,0.02897,27.34929408
09/04/2000,64,2130,24,704,258,42,0.00768,0.02454,0.03222,27.31705879
09/05/2000,65,2172,24,704,258,42,0.00769,0.02496,0.03265,27.28482349
09/06/2000,77,2635,27,699,255,41,0.00776,0.02958,0.03734,27.2525882
09/07/2000,79,2718,28,608,198,37,0.00687,0.02981,0.03668,27.2203529
09/08/2000,76,2593,27,455,114,31,0.00531,0.02765,0.03296,27.18811761
09/09/2000,80,2760,28,715,265,42,0.00795,0.03095,0.0389,27.15588232
09/10/2000,78,2676,27,875,374,49,0.00953,0.03126,0.04079,27.12364702
09/11/2000,76,2614,27,777,306,45,0.00853,0.02992,0.03845,27.09141173
09/12/2000,79,2697,28,916,403,50,0.00995,0.03178,0.04173,27.05917643
09/13/2000,76,2614,27,756,292,44,0.00832,0.02977,0.03809,27.02694114
09/14/2000,77,2656,27,515,145,33,0.00592,0.02861,0.03453,26.99470584
09/15/2000,83,2863,29,437,105,30,0.0052,0.03027,0.03547,26.96247055
09/16/2000,151,5075,42,424,98,29,0.00575,0.05244,0.05819,26.93023526
09/17/2000,229,7093,56,568,175,36,0.00797,0.0736,0.08157,26.89799996
09/18/2000,222,6945,55,704,258,42,0.00926,0.073,0.08226,26.86576467
09/19/2000,213,6719,54,715,265,42,0.00928,0.0708,0.08008,26.83352937
09/20/2000,163,5424,44,715,265,42,0.00878,0.05775,0.06653,26.80129408
09/21/2000,142,4824,40,737,279,43,0.00879,0.05186,0.06065,26.76905879
09/22/2000,136,4642,39,837,347,47,0.00973,0.05075,0.06048,26.73682349
09/23/2000,112,3867,34,802,323,46,0.00914,0.0427,0.05184,26.7045882
09/24/2000,95,3292,31,788,314,45,0.00883,0.03682,0.04565,26.6723529
09/25/2000,97,3372,31,794,317,45,0.00891,0.03765,0.04656,26.64011761
09/26/2000,94,3252,31,788,314,45,0.00882,0.03642,0.04524,26.60788231
09/27/2000,98,3413,32,783,310,45,0.00881,0.038,0.04681,26.57564702
09/28/2000,161,5372,44,791,315,45,0.00952,0.05776,0.06728,26.54341173
09/29/2000,225,7004,56,766,299,44,0.00991,0.07403,0.08394,26.51117643
09/30/2000,176,5796,47,748,286,43,0.00924,0.06172,0.07096,26.47894114
10/01/2000,150,5057,42,704,258,42,0.00854,0.05399,0.06253,26.44670584
10/02/2000,142,4824,40,721,269,42,0.00863,0.05175,0.06038,26.41447055
10/03/2000,138,4697,40,731,276,43,0.00869,0.05056,0.05925,26.38223525
10/04/2000,140,4752,40,731,276,43,0.00871,0.05111,0.05982,26.34999996
10/05/2000,142,4824,40,723,270,42,0.00865,0.05176,0.06041,27.45999998
10/06/2000,145,4914,41,723,270,42,0.00868,0.05267,0.06135,27.23483515
10/07/2000,140,4752,40,718,267,42,0.00858,0.05101,0.05959,27.00967031
10/08/2000,138,4697,40,758,294,44,0.00896,0.05075,0.05971,26.78450548
10/09/2000,145,4896,41,799,321,45,0.00944,0.05303,0.06247,26.55934064
10/10/2000,158,5286,43,1007,469,54,0.01165,0.05852,0.07017,26.33417581
10/11/2000,398,10165,86,1613,940,78,0.02011,0.11269,0.1328,26.10901097
10/12/2000,631,12826,125,1601,931,78,0.02232,0.1396,0.16192,25.88384614
10/13/2000,601,12553,120,1171,592,61,0.01772,0.13326,0.15098,25.6586813
10/14/2000,363,9634,80,1037,491,55,0.014,0.1026,0.1166,25.43351647
10/15/2000,262,7813,62,1148,575,60,0.0141,0.0851,0.0992,25.20835163
10/16/2000,222,6945,55,1171,592,61,0.01393,0.07653,0.09046,24.9831868
10/17/2000,205,6535,52,1266,666,64,0.01471,0.07317,0.08788,24.75802196
10/18/2000,192,6204,50,1596,926,78,0.01788,0.07258,0.09046,24.53285713
10/19/2000,189,6124,49,1387,761,69,0.01576,0.07003,0.08579,24.30769229
10/20/2000,358,9557,79,1336,721,67,0.01694,0.10424,0.12118,24.08252746
10/21/2000,703,13428,137,1342,725,67,0.02045,0.14357,0.16402,23.85736262
10/22/2000,428,10593,91,1368,745,68,0.01796,0.11497,0.13293,23.63219779
10/23/2000,329,9077,74,1453,813,72,0.01782,0.10036,0.11818,23.40703295
10/24/2000,270,7974,64,1297,690,66,0.01567,0.08794,0.10361,23.18186812
10/25/2000,252,7593,61,1859,1137,88,0.02111,0.08879,0.1099,22.95670328
10/26/2000,969,15110,180,2573,1705,116,0.03542,0.17111,0.20653,22.73153845
10/27/2000,2334,18235,401,1979,1234,93,0.04313,0.19963,0.24276,22.50637361
10/28/2000,3911,18666,658,2480,1632,113,0.06391,0.21069,0.2746,22.28120878
10/29/2000,854,14472,161,1926,1191,91,0.0278,0.15915,0.18695,22.05604394
10/30/2000,528,11814,108,1607,936,78,0.02135,0.12936,0.15071,21.83087911
10/31/2000,453,10914,95,1573,908,77,0.02026,0.11994,0.1402,21.60571427
11/01/2000,412,10367,88,1544,885,76,0.01956,0.11416,0.13372,21.38054944
11/02/2000,390,10051,85,1470,826,73,0.0186,0.11035,0.12895,21.1553846
11/03/2000,370,9754,81,1404,774,70,0.01774,0.10679,0.12453,20.93021977
11/04/2000,822,14270,156,1865,1142,88,0.02687,0.15656,0.18343,20.70505493
11/05/2000,5457,18342,916,7116,4652,303,0.12573,0.24213,0.36786,20.4798901
11/06/2000,8457,17254,1429,26448,9954,1254,0.34905,0.29891,0.64796,20.25472526
11/07/2000,9383,16899,1590,29217,10301,1407,0.386,0.30197,0.68797,20.02956043
11/08/2000,8822,17114,1492,21941,9253,1014,0.30763,0.28873,0.59636,19.80439559
11/09/2000,5886,18205,988,21377,9151,984,0.27263,0.29328,0.56591,19.57923076
11/10/2000,2670,18457,455,13944,7385,613,0.16614,0.2691,0.43524,19.35406592
11/11/2000,1242,16249,224,11026,6396,477,0.12268,0.23346,0.35614,19.12890109
11/12/2000,944,14981,176,12049,6768,524,0.12993,0.22449,0.35442,18.90373625
11/13/2000,814,14219,155,10520,6200,454,0.11334,0.21028,0.32362,18.67857142
11/14/2000,838,14372,159,10665,6257,460,0.11503,0.21248,0.32751,18.45340658
11/15/2000,782,14006,150,11499,6572,499,0.12281,0.21227,0.33508,18.22824175
11/16/2000,613,12660,122,11646,6624,505,0.12259,0.19911,0.3217,18.00307691
11/17/2000,548,12021,111,12936,7067,566,0.13484,0.19765,0.33249,17.77791208
11/18/2000,530,11830,108,15535,7842,690,0.16065,0.2047,0.36535,17.55274724
11/19/2000,1304,16451,234,26740,9994,1270,0.28044,0.27949,0.55993,17.32758241
11/20/2000,3844,18670,647,36155,10961,1803,0.39999,0.32081,0.7208,17.10241757
11/21/2000,4275,18625,719,40362,11251,2053,0.44637,0.32648,0.77285,16.87725274
11/22/2000,2577,18406,440,39915,11223,2027,0.42492,0.32096,0.74588,16.6520879
11/23/2000,1104,15728,202,27534,10097,1314,0.28638,0.27341,0.55979,16.42692307
11/24/2000,854,14472,161,20616,9007,945,0.2147,0.24585,0.46055,16.20175823
11/25/2000,2096,18003,362,25288,9792,1191,0.27384,0.29348,0.56732,15.9765934
11/26/2000,2711,18477,462,32461,10642,1590,0.35172,0.31171,0.66343,15.75142856
11/27/2000,2867,18544,487,39025,11166,1973,0.41892,0.3217,0.74062,15.52626373
11/28/2000,1584,17185,279,28037,10160,1341,0.29621,0.28965,0.58586,15.30109889
11/29/2000,766,13895,147,15918,7944,709,0.16684,0.22695,0.39379,15.07593406
11/30/2000,641,12914,127,13532,7258,594,0.14173,0.20893,0.35066,14.85076922
12/01/2000,550,12044,112,13457,7235,590,0.14007,0.19981,0.33988,14.62560439
12/02/2000,506,11558,104,12824,7031,560,0.1333,0.19253,0.32583,14.40043955
12/03/2000,481,11266,100,10918,6354,472,0.11399,0.18192,0.29591,14.17527472
12/04/2000,451,10896,95,7768,4984,331,0.08219,0.16306,0.24525,13.95010988
12/05/2000,431,10631,92,7150,4670,305,0.07581,0.15698,0.23279,13.72494505
12/06/2000,420,10486,90,6912,4544,295,0.07332,0.15415,0.22747,13.49978021
12/07/2000,442,10774,93,6708,4434,286,0.0715,0.15587,0.22737,13.27461538
12/08/2000,416,10426,89,6641,4397,283,0.07057,0.15195,0.22252,13.04945054
12/09/2000,398,10175,86,6338,4229,270,0.06736,0.1476,0.21496,12.82428571
12/10/2000,391,10061,85,6237,4172,266,0.06628,0.14584,0.21212,12.59912087
12/11/2000,382,9936,83,6170,4134,263,0.06552,0.14416,0.20968,12.37395604
12/12/2000,372,9786,82,6037,4057,257,0.06409,0.14182,0.20591,12.1487912
12/13/2000,367,9700,81,5903,3980,252,0.0627,0.14013,0.20283,11.92362637
12/14/2000,375,9829,82,5903,3980,252,0.06278,0.14143,0.20421,11.69846153
12/15/2000,377,9851,82,6103,4096,260,0.0648,0.14289,0.20769,11.4732967
12/16/2000,582,12371,117,7116,4652,303,0.07698,0.17443,0.25141,11.24813186
12/17/2000,518,11700,106,7321,4758,312,0.07839,0.16876,0.24715,11.02296703
12/18/2000,408,10317,88,6641,4397,283,0.07049,0.15085,0.22134,10.79780219
12/19/2000,377,9861,82,6137,4115,262,0.06514,0.1432,0.20834,10.57263736
12/20/2000,359,9568,79,5937,3999,253,0.06296,0.13899,0.20195,10.34747252
12/21/2000,349,9412,78,5737,3882,245,0.06086,0.13617,0.19703,10.12230769
12/22/2000,340,9263,76,5804,3921,248,0.06144,0.13508,0.19652,9.897142853
12/23/2000,332,9124,75,5704,3862,243,0.06036,0.13304,0.1934,9.671978018
12/24/2000,331,9113,75,5671,3842,242,0.06002,0.13272,0.19274,9.446813184
12/25/2000,335,9171,75,5539,3762,237,0.05874,0.13245,0.19119,9.221648349
12/26/2000,354,9501,79,5704,3862,243,0.06058,0.13685,0.19743,8.996483514
12/27/2000,350,9434,78,6170,4134,263,0.0652,0.13909,0.20429,8.771318679
12/28/2000,332,9136,75,8358,5269,357,0.0869,0.14837,0.23527,8.546153844
12/29/2000,492,11405,102,13831,7351,608,0.14323,0.19466,0.33789,8.320989009
12/30/2000,599,12531,120,12936,7067,566,0.13535,0.20284,0.33819,8.095824174
12/31/2000,442,10784,94,9129,5621,391,0.09571,0.1689,0.26461,7.870659339
01/01/2001,375,9829,82,7218,4705,308,0.07593,0.14924,0.22517,7.645494504
01/02/2001,338,9229,76,6506,4323,277,0.06844,0.13905,0.20749,7.420329669
01/03/2001,320,8911,73,6103,4096,260,0.06423,0.1334,0.19763,7.195164834
01/04/2001,310,8742,71,5605,3802,239,0.05915,0.12854,0.18769,6.969999999
01/05/2001,305,8655,70,5440,3702,232,0.05745,0.12659,0.18404,8.469999999
01/06/2001,322,8947,73,5539,3762,237,0.05861,0.13019,0.1888,8.606818181
01/07/2001,324,8983,73,5342,3642,228,0.05666,0.12926,0.18592,8.743636362
01/08/2001,309,8717,71,5145,3520,220,0.05454,0.12528,0.17982,8.880454544
01/09/2001,295,8468,68,4690,3228,201,0.04985,0.11965,0.1695,9.017272726
01/10/2001,328,9054,74,5047,3458,216,0.05375,0.12802,0.18177,9.154090908
01/11/2001,438,10727,93,7014,4598,299,0.07452,0.15717,0.23169,9.290909089
01/12/2001,622,12750,124,7253,4723,309,0.07875,0.17906,0.25781,9.427727271
01/13/2001,2067,17970,357,17424,8321,783,0.19491,0.27431,0.46922,9.564545453
01/14/2001,1695,17410,297,15573,7852,692,0.17268,0.26251,0.43519,9.701363634
01/15/2001,854,14472,161,9982,5984,429,0.10836,0.21046,0.31882,9.838181816
01/16/2001,616,12688,122,7768,4984,331,0.08384,0.18125,0.26509,9.974999998
01/17/2001,552,12060,112,7458,4829,318,0.0801,0.17319,0.25329,10.11181818
01/18/2001,502,11516,104,7733,4967,330,0.08235,0.16917,0.25152,10.24863636
01/19/2001,528,11806,108,9554,5805,410,0.10082,0.18129,0.28211,10.38545454
01/20/2001,687,13304,134,11902,6716,517,0.12589,0.20671,0.3326,10.52227272
01/21/2001,862,14521,163,17346,8303,779,0.18208,0.23766,0.41974,10.65909091
01/22/2001,806,14166,154,17774,8404,801,0.1858,0.23525,0.42105,10.79590909
01/23/2001,618,12709,123,11865,6703,516,0.12483,0.20051,0.32534,10.93272727
01/24/2001,507,11575,104,8462,5318,362,0.08969,0.17359,0.26328,11.06954545
01/25/2001,470,11133,98,6946,4562,296,0.07416,0.16089,0.23505,11.20636363
01/26/2001,444,10803,94,6003,4038,256,0.06447,0.15191,0.21638,11.34318182
01/27/2001,427,10573,91,5737,3882,245,0.06164,0.14791,0.20955,11.48
01/28/2001,416,10426,89,6170,4134,263,0.06586,0.14912,0.21498,11.61681818
01/29/2001,409,10327,88,6338,4229,270,0.06747,0.14914,0.21661,11.75363636
01/30/2001,408,10317,88,6371,4248,272,0.06779,0.14925,0.21704,11.89045454
01/31/2001,503,11533,104,9059,5590,388,0.09562,0.17615,0.27177,12.02727272
02/01/2001,679,13241,133,12049,6768,524,0.12728,0.20666,0.33394,12.16409091
02/02/2001,547,12013,111,9625,5835,413,0.10172,0.18372,0.28544,12.30090909
02/03/2001,458,10979,96,8358,5269,357,0.08816,0.16701,0.25517,12.43772727
02/04/2001,422,10505,90,7664,4933,327,0.08086,0.15855,0.23941,12.57454545
02/05/2001,401,10216,87,7390,4794,315,0.07791,0.15412,0.23203,12.71136363
02/06/2001,387,10009,84,7116,4652,303,0.07503,0.15048,0.22551,12.84818181
02/07/2001,382,9936,83,7014,4598,299,0.07396,0.14916,0.22312,12.985
02/08/2001,382,9925,83,6946,4562,296,0.07328,0.14866,0.22194,13.12181818
02/09/2001,378,9872,83,6844,4507,292,0.07222,0.14754,0.21976,13.25863636
02/10/2001,372,9776,82,6708,4434,286,0.0708,0.14578,0.21658,13.39545454
02/11/2001,365,9667,80,6540,4341,279,0.06905,0.14367,0.21272,13.53227272
02/12/2001,368,9711,81,6405,4266,273,0.06773,0.14331,0.21104,13.6690909
02/13/2001,364,9656,80,6237,4172,266,0.06601,0.14174,0.20775,13.80590909
02/14/2001,359,9579,79,6037,4057,257,0.06396,0.13972,0.20368,13.94272727
02/15/2001,362,9623,80,5671,3842,242,0.06033,0.13787,0.1982,14.07954545
02/16/2001,361,9612,80,6271,4191,267,0.06632,0.1415,0.20782,14.21636363
02/17/2001,359,9568,79,6271,4191,267,0.0663,0.14105,0.20735,14.35318181
02/18/2001,352,9468,78,6103,4096,260,0.06455,0.13902,0.20357,14.48999999
02/19/2001,428,10593,91,6946,4562,296,0.07374,0.15542,0.22916,14.62681818
02/20/2001,398,10165,86,6980,4580,297,0.07378,0.15128,0.22506,14.76363636
02/21/2001,366,9689,81,6675,4416,284,0.07041,0.1447,0.21511,14.90045454
02/22/2001,351,9445,78,5903,3980,252,0.06254,0.13755,0.20009,15.03727272
02/23/2001,352,9468,78,6137,4115,262,0.06489,0.13923,0.20412,15.1740909
02/24/2001,350,9423,78,6204,4153,264,0.06554,0.13918,0.20472,15.31090908
02/25/2001,348,9389,77,6371,4248,272,0.06719,0.13986,0.20705,15.44772727
02/26/2001,346,9366,77,6405,4266,273,0.06751,0.13982,0.20733,15.58454545
02/27/2001,363,9645,80,6338,4229,270,0.06701,0.14224,0.20925,15.72136363
02/28/2001,350,9423,78,6439,4285,274,0.06789,0.1406,0.20849,15.85818181
03/01/2001,340,9263,76,6371,4248,272,0.06711,0.13859,0.2057,15.99499999
03/02/2001,344,9332,77,6607,4379,282,0.06951,0.1407,0.21021,16.13181818
03/03/2001,362,9623,80,8288,5236,354,0.0865,0.15293,0.23943,16.26863636
03/04/2001,354,9501,79,11063,6410,479,0.11417,0.16469,0.27886,16.40545454
03/05/2001,406,10287,87,15956,7954,711,0.16362,0.19039,0.35401,16.54227272
03/06/2001,790,14060,151,18793,8633,852,0.19583,0.23696,0.43279,16.6790909
03/07/2001,734,13667,142,16110,7994,718,0.16844,0.22521,0.39365,16.81590908
03/08/2001,521,11733,107,10556,6215,455,0.11077,0.1851,0.29587,16.95272727
03/09/2001,437,10717,93,8672,5415,371,0.09109,0.16596,0.25705,17.08954545
03/10/2001,401,10216,87,8497,5334,363,0.08898,0.16,0.24898,17.22636363
03/11/2001,436,10698,92,8567,5367,366,0.09003,0.16523,0.25526,17.36318181
03/12/2001,462,11034,97,7906,5052,337,0.08368,0.1652,0.24888,17.49999999
03/13/2001,397,10154,86,7390,4794,315,0.07787,0.15349,0.23136,17.63681817
03/14/2001,382,9925,83,7321,4758,312,0.07703,0.15078,0.22781,17.77363636
03/15/2001,413,10377,88,11390,6531,494,0.11803,0.1749,0.29293,17.91045454
03/16/2001,1190,16064,216,25082,9762,1180,0.26272,0.27222,0.53494,18.04727272
03/17/2001,1164,15967,212,26573,9971,1261,0.27737,0.27411,0.55148,18.1840909
03/18/2001,766,13895,147,24670,9700,1158,0.25436,0.249,0.50336,18.32090908
03/19/2001,510,11609,105,16187,8014,722,0.16697,0.2045,0.37147,18.45772726
03/20/2001,422,10515,90,9946,5969,428,0.10368,0.17002,0.2737,18.59454545
03/21/2001,452,10905,95,8602,5383,368,0.09054,0.16751,0.25805,18.73136363
03/22/2001,513,11642,105,8218,5203,351,0.08731,0.17301,0.26032,18.86818181
03/23/2001,450,10887,95,7975,5086,341,0.08425,0.16409,0.24834,19.00499999
03/24/2001,392,10082,85,7664,4933,327,0.08056,0.15427,0.23483,19.14181817
03/25/2001,357,9535,79,7492,4846,320,0.07849,0.1478,0.22629,19.27863635
03/26/2001,339,9252,76,7390,4794,315,0.07729,0.14437,0.22166,19.41545454
03/27/2001,313,8790,71,7184,4688,306,0.07497,0.13855,0.21352,19.55227272
03/28/2001,322,8959,73,7321,4758,312,0.07643,0.14102,0.21745,19.6890909
03/29/2001,315,8827,72,7218,4705,308,0.07533,0.13912,0.21445,19.82590908
03/30/2001,301,8581,69,7150,4670,305,0.07451,0.13625,0.21076,19.96272726
03/31/2001,313,8790,71,7150,4670,305,0.07463,0.13836,0.21299,20.09954544
04/01/2001,315,8839,72,7082,4634,302,0.07397,0.13847,0.21244,20.23636363
04/02/2001,309,8729,71,6641,4397,283,0.0695,0.1348,0.2043,20.37318181
04/03/2001,297,8493,69,6405,4266,273,0.06702,0.13101,0.19803,20.50999999
04/04/2001,289,8341,67,6708,4434,286,0.06997,0.13128,0.20125,21.63999999
04/05/2001,291,8379,67,5770,3901,246,0.06061,0.12593,0.18654,22.76999998
04/06/2001,287,8315,67,5440,3702,232,0.05727,0.12316,0.18043,22.84520831
04/07/2001,283,8225,66,5572,3782,238,0.05855,0.12311,0.18166,22.92041665
04/08/2001,279,8146,65,5572,3782,238,0.05851,0.12231,0.18082,22.99562498
04/09/2001,278,8133,65,5605,3802,239,0.05883,0.12239,0.18122,23.07083331
04/10/2001,265,7867,63,5804,3921,248,0.06069,0.12099,0.18168,23.14604165
04/11/2001,259,7745,62,6003,4038,256,0.06262,0.12101,0.18363,23.22124998
04/12/2001,266,7894,63,5937,3999,253,0.06203,0.12209,0.18412,23.29645831
04/13/2001,288,8328,67,5970,4018,255,0.06258,0.12668,0.18926,23.37166664
04/14/2001,297,8493,69,5804,3921,248,0.06101,0.12731,0.18832,23.44687498
04/15/2001,311,8754,71,4949,3396,212,0.0526,0.12433,0.17693,23.52208331
04/16/2001,309,8717,71,4949,3396,212,0.05258,0.12396,0.17654,23.59729164
04/17/2001,312,8778,71,5112,3499,219,0.05424,0.12567,0.17991,23.67249998
04/18/2001,311,8754,71,5374,3662,230,0.05685,0.12717,0.18402,23.74770831
04/19/2001,303,8606,70,4529,3122,195,0.04832,0.11993,0.16825,23.82291664
04/20/2001,307,8680,70,4884,3354,209,0.05191,0.12313,0.17504,23.89812498
04/21/2001,302,8593,69,4982,3416,213,0.05284,0.12291,0.17575,23.97333331
04/22/2001,303,8606,70,4982,3416,213,0.05285,0.12305,0.1759,24.04854164
04/23/2001,307,8680,70,4082,2818,177,0.04389,0.11745,0.16134,24.12374997
04/24/2001,309,8729,71,4113,2840,178,0.04422,0.11818,0.1624,24.19895831
04/25/2001,637,12880,126,4690,3228,201,0.05327,0.16435,0.21762,24.27416664
04/26/2001,2690,18467,458,5309,3622,227,0.07999,0.22774,0.30773,24.34937497
04/27/2001,4036,18656,679,5903,3980,252,0.09939,0.23567,0.33506,24.42458331
04/28/2001,3207,18636,543,5837,3940,249,0.09044,0.23368,0.32412,24.49979164
04/29/2001,919,14848,172,5970,4018,255,0.06889,0.19293,0.26182,24.57499997
04/30/2001,644,12941,127,6003,4038,256,0.06647,0.17362,0.24009,24.65020831
05/01/2001,561,12160,113,5539,3762,237,0.061,0.16272,0.22372,24.72541664
05/02/2001,510,11609,105,5178,3540,222,0.05688,0.15476,0.21164,24.80062497
05/03/2001,484,11301,100,4852,3333,208,0.05336,0.14942,0.20278,24.8758333
05/04/2001,461,11024,97,5210,3561,223,0.05671,0.14905,0.20576,24.95104164
05/05/2001,1078,15620,198,6037,4057,257,0.07115,0.20132,0.27247,25.02624997
